,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
12105,259306,https://sofifa.com/player/259306/fabian-rieder/220002,F. Rieder,Fabian Rieder,CM,64,80,1500000.0,2000.0,19,2002-02-16,179,74,900.0,BSC Young Boys,Swiss Super League,1.0,SUB,32.0,,2020-10-18,2024.0,47,Switzerland,,,,Left,3,2,1,High/Medium,Lean (170-185),No,3200000.0,,,70.0,54.0,64.0,69.0,49.0,60.0,54,52,41,69,42,70,60,62,67,70,71,70,70,52,82,62,59,65,62,55,48,52,56,65,51,59,45,53,52,13,9,12,13,11,,58+2,58+2,58+2,63,63,63,63,63,65+2,65+2,65+2,64+2,64+2,64+2,64+2,64+2,59+2,59+2,59+2,59+2,59+2,57+2,53+2,53+2,53+2,57+2,16+2,https://cdn.sofifa.net/players/259/306/22_120.png,https://cdn.sofifa.net/teams/900/60.png,https://cdn.sofifa.net/flags/ch.png,,https://cdn.sofifa.net/flags/ch.png
605,221491,https://sofifa.com/player/221491/nico-elvedi/220002,N. Elvedi,Nico Elvedi,CB,79,83,22500000.0,26000.0,24,1996-09-30,189,81,23.0,Borussia Mönchengladbach,German 1. Bundesliga,1.0,LCB,30.0,,2015-07-01,2024.0,47,Switzerland,,,,Right,3,2,2,Medium/Medium,Normal (185+),Yes,39900000.0,,,74.0,39.0,63.0,68.0,80.0,77.0,65,30,79,74,30,67,45,29,57,72,66,81,64,77,55,50,80,75,80,45,72,82,53,59,37,65,77,84,78,9,15,10,12,9,,60+2,60+2,60+2,63,62,62,62,63,63+2,63+2,63+2,66+2,67+2,67+2,67+2,66+2,75+2,75+2,75+2,75+2,75+2,77+2,79+2,79+2,79+2,77+2,18+2,https://cdn.sofifa.net/players/221/491/22_120.png,https://cdn.sofifa.net/teams/23/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ch.png
1888,236898,https://sofifa.com/player/236898/michel-aebischer/220002,M. Aebischer,Michel Aebischer,"CM, CDM",75,80,8500000.0,15000.0,24,1997-01-06,183,74,900.0,BSC Young Boys,Swiss Super League,1.0,RCM,20.0,,2015-07-01,2022.0,47,Switzerland,,,,Right,4,3,1,Medium/High,Lean (170-185),No,13400000.0,,"Finesse Shot, Long Passer (AI)",72.0,65.0,75.0,75.0,65.0,75.0,69,66,62,80,48,75,67,65,79,76,73,71,75,71,72,68,68,89,72,69,65,69,68,74,51,70,65,64,61,10,9,15,9,15,,69+2,69+2,69+2,73,72,72,72,73,74+2,74+2,74+2,74+2,75+2,75+2,75+2,74+2,72+2,72+2,72+2,72+2,72+2,70+2,67+2,67+2,67+2,70+2,18+2,https://cdn.sofifa.net/players/236/898/22_120.png,https://cdn.sofifa.net/teams/900/60.png,https://cdn.sofifa.net/flags/ch.png,,https://cdn.sofifa.net/flags/ch.png
3140,183346,https://sofifa.com/player/183346/fabian-frei/220002,F. Frei,Fabian Frei,CDM,72,72,1600000.0,10000.0,32,1989-01-08,183,80,896.0,FC Basel 1893,Swiss Super League,1.0,RDM,20.0,,2018-01-01,2022.0,47,Switzerland,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,2400000.0,,"Leadership, Team Player",57.0,70.0,71.0,69.0,69.0,74.0,70,68,67,72,71,69,70,67,72,72,54,60,59,67,63,74,68,82,74,70,63,72,68,69,66,74,70,67,65,12,15,8,11,14,,69+2,69+2,69+2,68,68,68,68,68,69+2,69+2,69+2,69+2,71+1,71+1,71+1,69+2,69+2,71+1,71+1,71+1,69+2,69+2,69+2,69+2,69+2,69+2,19+2,https://cdn.sofifa.net/players/183/346/22_120.png,https://cdn.sofifa.net/teams/896/60.png,https://cdn.sofifa.net/flags/ch.png,,https://cdn.sofifa.net/flags/ch.png
749,210537,https://sofifa.com/player/210537/renato-steffen/220002,R. Steffen,Renato Steffen,"LM, RM",78,78,14000000.0,61000.0,29,1991-11-03,170,65,175.0,VfL Wolfsburg,German 1. Bundesliga,1.0,LM,11.0,,2018-01-10,2023.0,47,Switzerland,,,,Left,3,3,2,High/Medium,Normal (170-),No,23800000.0,#Acrobat,"Speed Dribbler (AI), Outside Foot Shot",79.0,75.0,74.0,80.0,48.0,65.0,76,75,70,77,77,79,79,72,67,78,84,74,90,78,91,77,90,76,57,75,67,38,75,73,55,75,54,39,52,16,13,12,8,6,,75+2,75+2,75+2,77,77,77,77,77,77+1,77+1,77+1,77+1,71+2,71+2,71+2,77+1,65+2,61+2,61+2,61+2,65+2,63+2,57+2,57+2,57+2,63+2,18+2,https://cdn.sofifa.net/players/210/537/22_120.png,https://cdn.sofifa.net/teams/175/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ch.png
552,199503,https://sofifa.com/player/199503/granit-xhaka/220002,G. Xhaka,Granit Xhaka,"CDM, CM",79,79,15500000.0,80000.0,28,1992-09-27,185,82,1.0,Arsenal,English Premier League,1.0,LDM,34.0,,2016-07-01,2024.0,47,Switzerland,,,,Left,2,3,3,Low/Medium,Normal (185+),Yes,29500000.0,,"Power Free-Kick, Dives Into Tackles (AI), Long Passer (AI), Playmaker (AI)",50.0,64.0,79.0,69.0,69.0,80.0,71,50,62,84,50,66,76,77,84,80,48,52,49,73,61,90,33,84,79,75,91,71,62,78,63,67,71,68,68,7,8,11,7,13,,67+3,67+3,67+3,67,69,69,69,67,71+3,71+3,71+3,70+3,77+2,77+2,77+2,70+3,72+3,77+2,77+2,77+2,72+3,70+3,71+3,71+3,71+3,70+3,16+3,https://cdn.sofifa.net/players/199/503/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ch.png
1032,229752,https://sofifa.com/player/229752/djibril-sow/220002,D. Sow,Djibril Sow,"CM, CDM",77,80,14500000.0,25000.0,24,1997-02-06,184,77,1824.0,Eintracht Frankfurt,German 1. Bundesliga,1.0,RDM,8.0,,2019-07-01,2024.0,47,Switzerland,,,,Right,4,3,2,Medium/High,Lean (170-185),No,25700000.0,,,79.0,64.0,77.0,76.0,75.0,79.0,70,61,63,85,68,75,65,62,78,78,76,81,75,76,71,69,73,85,76,65,79,78,72,74,58,77,75,77,72,6,12,9,7,8,,71+2,71+2,71+2,74,74,74,74,74,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,77+2,78+2,78+2,78+2,77+2,76+2,75+2,75+2,75+2,76+2,16+2,https://cdn.sofifa.net/players/229/752/22_120.png,https://cdn.sofifa.net/teams/1824/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ch.png
4137,215556,https://sofifa.com/player/215556/edimilson-fernandes/220002,E. Fernandes,Edimilson Fernandes Ribeiro,"CM, CDM",71,75,2600000.0,15000.0,25,1996-04-15,187,77,159.0,DSC Arminia Bielefeld,German 1. Bundesliga,1.0,SUB,22.0,1. FSV Mainz 05,,2022.0,47,Switzerland,,,,Right,4,2,1,Medium/Medium,Lean (185+),Yes,,,,67.0,65.0,67.0,72.0,70.0,69.0,57,60,45,77,56,73,57,51,74,76,68,66,66,64,60,78,56,74,72,72,60,78,56,62,55,63,72,70,70,12,7,13,15,13,,65+2,65+2,65+2,67,68,68,68,67,69+2,69+2,69+2,68+2,71+2,71+2,71+2,68+2,70+2,72+2,72+2,72+2,70+2,69+2,68+2,68+2,68+2,69+2,18+2,https://cdn.sofifa.net/players/215/556/22_120.png,https://cdn.sofifa.net/teams/159/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ch.png
543,193348,https://sofifa.com/player/193348/xherdan-shaqiri/220002,X. Shaqiri,Xherdan Shaqiri,"RW, RM",79,79,17000000.0,75000.0,29,1991-10-10,169,72,66.0,Olympique Lyonnais,French Ligue 1,1.0,RM,29.0,,2021-08-24,2024.0,47,Switzerland,,,,Left,4,5,3,Medium/Low,Unique,Yes,32300000.0,,"Flair, Long Shot Taker (AI), Playmaker (AI)",75.0,76.0,80.0,81.0,46.0,67.0,79,70,45,80,76,80,85,82,78,82,77,73,83,77,91,87,51,65,71,81,61,55,75,80,65,79,35,49,48,13,12,12,11,11,,74+3,74+3,74+3,78,77,77,77,78,79,79,79,77+2,76+3,76+3,76+3,77+2,66+3,65+3,65+3,65+3,66+3,62+3,55+3,55+3,55+3,62+3,19+3,https://cdn.sofifa.net/players/193/348/22_120.png,https://cdn.sofifa.net/teams/66/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/ch.png
1872,234913,https://sofifa.com/player/234913/christian-fassnacht/220002,C. Fassnacht,Christian Fassnacht,"RM, LM, CAM",75,75,6000000.0,17000.0,27,1993-11-11,185,77,900.0,BSC Young Boys,Swiss Super League,1.0,RM,16.0,,2017-06-20,2023.0,47,Switzerland,,,,Right,3,3,1,High/Medium,Lean (185+),No,9000000.0,,"Flair, Power Header",82.0,70.0,69.0,74.0,37.0,71.0,68,73,78,71,67,74,50,68,68,76,79,84,74,72,68,68,91,75,78,66,43,35,77,71,58,69,32,32,25,12,13,13,12,6,,74+1,74+1,74+1,74,74,74,74,74,73+2,73+2,73+2,74+1,68+2,68+2,68+2,74+1,58+2,55+2,55+2,55+2,58+2,55+2,50+2,50+2,50+2,55+2,18+2,https://cdn.sofifa.net/players/234/913/22_120.png,https://cdn.sofifa.net/teams/900/60.png,https://cdn.sofifa.net/flags/ch.png,,https://cdn.sofifa.net/flags/ch.png
26,193041,https://sofifa.com/player/193041/keylor-navas/220002,K. Navas,Keylor Navas Gamboa,GK,88,88,15500000.0,130000.0,34,1986-12-15,185,80,73.0,Paris Saint-Germain,French Ligue 1,1.0,SUB,1.0,,2019-09-02,2024.0,72,Costa Rica,,,,Right,3,1,3,Medium/Medium,Normal (185+),Yes,28700000.0,,"GK Long Throw, Cautious With Crosses",,,,,,,11,15,11,40,11,24,21,15,37,30,54,53,60,85,61,56,74,39,75,13,32,22,16,68,25,67,28,14,14,89,84,75,87,89,54.0,34+3,34+3,34+3,35,37,37,37,35,40+3,40+3,40+3,37+3,39+3,39+3,39+3,37+3,32+3,36+3,36+3,36+3,32+3,31+3,32+3,32+3,32+3,31+3,86+2,https://cdn.sofifa.net/players/193/041/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/cr.png
4331,232230,https://sofifa.com/player/232230/ronald-matarrita/220002,R. Matarrita,Ronald Alberto Matarrita Ulate,"LB, LM, LWB",71,72,2000000.0,5000.0,26,1994-07-09,175,70,113149.0,FC Cincinnati,USA Major League Soccer,1.0,LB,18.0,,2021-01-01,2021.0,72,Costa Rica,,,,Left,2,3,1,Medium/High,Normal (170-185),Yes,3100000.0,,"Injury Prone, Early Crosser",78.0,49.0,65.0,69.0,67.0,70.0,65,38,59,67,32,70,60,54,63,69,78,78,74,64,74,70,77,76,66,52,71,66,64,67,59,59,66,72,68,15,7,8,8,6,,61+2,61+2,61+2,65,64,64,64,65,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,69+2,68+2,68+2,68+2,69+2,69+2,68+2,68+2,68+2,69+2,15+2,https://cdn.sofifa.net/players/232/230/22_120.png,https://cdn.sofifa.net/teams/113149/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/cr.png
6174,241746,https://sofifa.com/player/241746/yassine-meriah/220002,Y. Meriah,Yassine Meriah,CB,69,71,1500000.0,550.0,27,1993-07-02,188,83,111701.0,Al Ain FC,UAE Arabian Gulf League,1.0,RCB,20.0,,2021-07-28,2023.0,145,Tunisia,,,,Right,2,2,1,Low/Medium,Normal (185+),No,3300000.0,,,71.0,49.0,51.0,58.0,70.0,72.0,31,34,66,63,46,57,25,32,68,58,72,70,65,60,58,69,87,65,74,63,73,70,38,46,66,54,69,72,68,6,6,12,5,14,,55+2,55+2,55+2,53,55,55,55,53,55+2,55+2,55+2,55+2,59+2,59+2,59+2,55+2,62+2,66+2,66+2,66+2,62+2,64+2,69+2,69+2,69+2,64+2,14+2,https://cdn.sofifa.net/players/241/746/22_120.png,https://cdn.sofifa.net/teams/111701/60.png,https://cdn.sofifa.net/flags/ae.png,,https://cdn.sofifa.net/flags/tn.png
5400,252711,https://sofifa.com/player/252711/ali-abdi/220002,A. Abdi,Ali Abdi,"RB, LB, LM",70,71,1700000.0,4000.0,27,1993-12-20,180,73,210.0,Stade Malherbe Caen,French Ligue 2,2.0,SUB,25.0,,2021-07-26,2023.0,145,Tunisia,,,,Left,3,3,1,High/High,Normal (170-185),No,3100000.0,,Long Throw-in,83.0,59.0,65.0,68.0,60.0,72.0,67,58,65,70,49,66,66,44,60,69,81,85,71,72,66,65,68,83,68,60,67,59,70,65,41,68,57,61,61,13,13,13,10,9,,67+2,67+2,67+2,69,68,68,68,69,68+2,68+2,68+2,70+1,67+2,67+2,67+2,70+1,68+2,65+2,65+2,65+2,68+2,68+2,64+2,64+2,64+2,68+2,18+2,https://cdn.sofifa.net/players/252/711/22_120.png,https://cdn.sofifa.net/teams/210/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/tn.png
12228,264008,https://sofifa.com/player/264008/wajdi-kechrida/220002,W. Kechrida,Wajdi Kechrida,"RB, CDM, RM",64,69,800000.0,8000.0,25,1995-11-05,184,75,110373.0,US Salernitana 1919,Italian Serie A,1.0,RM,24.0,,2021-07-31,2023.0,145,Tunisia,,,,Right,2,2,1,High/Medium,Lean (170-185),No,1500000.0,,Speed Dribbler (AI),68.0,34.0,48.0,59.0,63.0,58.0,60,31,49,55,35,61,35,42,30,60,71,66,51,55,59,34,55,58,57,32,60,57,54,44,46,53,56,75,72,14,11,14,7,11,,49+2,49+2,49+2,55,52,52,52,55,52+2,52+2,52+2,55+2,51+2,51+2,51+2,55+2,62+2,57+2,57+2,57+2,62+2,62+2,61+2,61+2,61+2,62+2,16+2,https://cdn.sofifa.net/players/264/008/22_120.png,https://cdn.sofifa.net/teams/110373/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/tn.png
14144,258171,https://sofifa.com/player/258171/hannibal-mejbri/220002,H. Mejbri,Hannibal Mejbri,"CAM, CM",62,84,1300000.0,6000.0,18,2003-01-21,182,70,11.0,Manchester United,English Premier League,1.0,RES,46.0,,2020-07-01,2026.0,145,Tunisia,,,,Right,3,3,1,High/Medium,Lean (170-185),No,3700000.0,,"Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",69.0,51.0,61.0,64.0,52.0,58.0,59,50,42,63,45,64,61,46,60,62,69,69,76,62,62,54,40,62,53,50,70,52,64,62,46,65,50,56,52,9,5,10,11,7,,57+2,57+2,57+2,62,61,61,61,62,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,59+2,58+2,58+2,58+2,59+2,58+2,54+2,54+2,54+2,58+2,14+2,https://cdn.sofifa.net/players/258/171/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/tn.png
1199,194845,https://sofifa.com/player/194845/wahbi-khazri/220002,W. Khazri,Wahbi Khazri,"ST, CAM",76,76,7500000.0,33000.0,30,1991-02-08,176,82,1819.0,AS Saint-Étienne,French Ligue 1,1.0,ST,10.0,,2018-07-17,2022.0,145,Tunisia,,,,Right,4,4,2,High/High,Stocky (170-185),Yes,15000000.0,,"Long Shot Taker (AI), Playmaker (AI)",69.0,79.0,76.0,77.0,42.0,67.0,79,78,55,76,70,77,79,78,67,78,66,72,76,77,74,82,34,68,67,79,75,53,79,77,75,80,31,46,30,6,7,11,11,6,,75+1,75+1,75+1,76,77-1,77-1,77-1,76,76,76,76,75+1,73+2,73+2,73+2,75+1,62+2,61+2,61+2,61+2,62+2,58+2,53+2,53+2,53+2,58+2,15+2,https://cdn.sofifa.net/players/194/845/22_120.png,https://cdn.sofifa.net/teams/1819/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/tn.png
6182,242041,https://sofifa.com/player/242041/mohamed-drager/220002,M. Dräger,Mohamed Dräger,RB,69,74,1900000.0,19000.0,25,1996-06-25,178,74,14.0,Nottingham Forest,English League Championship,2.0,SUB,25.0,,2021-08-31,2024.0,145,Tunisia,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,3800000.0,,,80.0,59.0,60.0,67.0,64.0,62.0,66,57,63,64,58,66,52,48,56,66,84,77,77,67,74,62,49,69,56,60,70,65,60,56,60,56,64,65,64,12,9,8,9,10,,63+2,63+2,63+2,66,64,64,64,66,64+2,64+2,64+2,66+2,62+2,62+2,62+2,66+2,67+2,64+2,64+2,64+2,67+2,67+2,64+2,64+2,64+2,67+2,16+2,https://cdn.sofifa.net/players/242/041/22_120.png,https://cdn.sofifa.net/teams/14/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/tn.png
1627,205257,https://sofifa.com/player/205257/naim-sliti/220002,N. Sliti,Naïm Sliti,"LM, CAM",75,75,5500000.0,29000.0,28,1992-07-27,173,78,112096.0,Ettifaq FC,Saudi Abdul L. Jameel League,1.0,SUB,10.0,,2019-08-11,2022.0,145,Tunisia,,,,Right,3,4,1,Medium/Medium,Stocky (170-185),No,9100000.0,,"Injury Prone, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",72.0,71.0,72.0,78.0,34.0,68.0,70,71,49,75,71,79,70,65,64,77,73,72,79,71,80,71,67,76,67,72,61,32,73,75,70,74,31,35,27,8,15,15,11,12,,70+2,70+2,70+2,74,74,74,74,74,74+1,74+1,74+1,74+1,69+2,69+2,69+2,74+1,58+2,56+2,56+2,56+2,58+2,53+2,47+2,47+2,47+2,53+2,18+2,https://cdn.sofifa.net/players/205/257/22_120.png,https://cdn.sofifa.net/teams/112096/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/tn.png
9286,235236,https://sofifa.com/player/235236/issam-jebali/220002,I. Jebali,Issam Jebali,"ST, CF, CAM",66,66,850000.0,5000.0,29,1991-12-25,186,84,272.0,Odense Boldklub,Danish Superliga,1.0,CAM,7.0,,2019-07-30,2024.0,145,Tunisia,,,,Right,3,4,1,Medium/Medium,Normal (185+),No,1100000.0,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",71.0,65.0,62.0,71.0,38.0,70.0,53,65,57,67,60,73,61,50,56,70,69,73,70,62,63,69,66,72,74,61,58,41,66,68,64,69,36,35,26,10,6,9,8,7,,66,66,66,67-1,68-2,68-2,68-2,67-1,67-1,67-1,67-1,67-1,63+2,63+2,63+2,67-1,54+2,54+2,54+2,54+2,54+2,51+2,49+2,49+2,49+2,51+2,14+2,https://cdn.sofifa.net/players/235/236/22_120.png,https://cdn.sofifa.net/teams/272/60.png,https://cdn.sofifa.net/flags/dk.png,,https://cdn.sofifa.net/flags/tn.png
12,192119,https://sofifa.com/player/192119/thibaut-courtois/220002,T. Courtois,Thibaut Courtois,GK,89,91,85500000.0,250000.0,29,1992-05-11,199,96,243.0,Real Madrid CF,Spain Primera Division,1.0,GK,1.0,,2018-08-09,2026.0,7,Belgium,1325.0,GK,1.0,Left,3,1,4,Medium/Medium,Unique,Yes,181700000.0,,"GK Long Throw, Comes For Crosses",,,,,,,14,14,13,33,12,13,19,20,35,23,42,52,62,84,45,56,68,38,70,17,23,15,13,44,27,66,20,18,16,84,89,74,86,88,46.0,31+3,31+3,31+3,29,31,31,31,29,32+3,32+3,32+3,31+3,32+3,32+3,32+3,31+3,29+3,31+3,31+3,31+3,29+3,29+3,29+3,29+3,29+3,29+3,86+3,https://cdn.sofifa.net/players/192/119/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
54,192984,https://sofifa.com/player/192984/koen-casteels/220002,K. Casteels,Koen Casteels,GK,86,87,52000000.0,88000.0,29,1992-06-25,197,86,175.0,VfL Wolfsburg,German 1. Bundesliga,1.0,GK,1.0,,2015-01-21,2024.0,7,Belgium,,,,Left,2,1,3,Medium/Medium,Normal (185+),Yes,92300000.0,,Comes For Crosses,,,,,,,15,15,14,35,13,14,20,13,37,23,44,46,50,83,43,60,58,44,72,18,33,16,15,42,20,40,11,19,17,85,83,80,84,87,45.0,32+3,32+3,32+3,29,31,31,31,29,32+3,32+3,32+3,31+3,33+3,33+3,33+3,31+3,29+3,32+3,32+3,32+3,29+3,29+3,29+3,29+3,29+3,29+3,84+3,https://cdn.sofifa.net/players/192/984/22_120.png,https://cdn.sofifa.net/teams/175/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/be.png
147,184087,https://sofifa.com/player/184087/toby-alderweireld/220002,T. Alderweireld,Toby Alderweireld,CB,83,83,,,32,1989-03-02,186,81,,,,,,,,,,7,Belgium,1325.0,RCB,2.0,Right,3,2,3,Medium/Medium,Normal (185+),Yes,,,Long Passer (AI),58.0,55.0,70.0,67.0,86.0,77.0,64,45,81,77,38,62,63,59,81,75,55,60,54,85,62,78,81,76,77,58,79,85,52,62,58,86,87,87,84,16,6,14,16,14,,65+3,65+3,65+3,63,65,65,65,63,66+3,66+3,66+3,66+3,73+3,73+3,73+3,66+3,77+3,81+2,81+2,81+2,77+3,78+3,82+1,82+1,82+1,78+3,21+3,https://cdn.sofifa.net/players/184/087/22_120.png,,,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
2935,235036,https://sofifa.com/player/235036/wout-faes/220002,W. Faes,Wout Faes,CB,73,80,5500000.0,16000.0,23,1998-04-03,187,82,379.0,Stade de Reims,French Ligue 1,1.0,CB,2.0,,2020-01-31,2024.0,7,Belgium,,,,Right,3,2,1,Low/Medium,Normal (185+),No,12100000.0,,Long Passer (AI),55.0,37.0,54.0,57.0,73.0,75.0,32,31,73,70,24,53,41,35,70,65,62,50,42,69,58,60,70,70,79,27,74,72,39,42,42,69,72,75,74,12,10,8,7,7,,53+2,53+2,53+2,50,53,53,53,50,54+2,54+2,54+2,54+2,60+2,60+2,60+2,54+2,64+2,70+2,70+2,70+2,64+2,66+2,73+2,73+2,73+2,66+2,16+2,https://cdn.sofifa.net/players/235/036/22_120.png,https://cdn.sofifa.net/teams/379/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/be.png
293,172871,https://sofifa.com/player/172871/jan-vertonghen/220002,J. Vertonghen,Jan Vertonghen,CB,81,81,8500000.0,18000.0,34,1987-04-24,189,86,234.0,SL Benfica,Portuguese Liga ZON SAGRES,1.0,LCB,5.0,,2020-08-14,2023.0,7,Belgium,1325.0,LCB,5.0,Left,3,3,3,High/High,Normal (185+),Yes,17000000.0,,Power Free-Kick,76.0,62.0,72.0,67.0,83.0,78.0,70,54,78,76,52,64,66,70,74,70,74,78,56,81,60,80,89,72,80,66,80,79,56,66,66,81,84,84,85,6,10,9,12,7,,68+3,68+3,68+3,67,68,68,68,67,68+3,68+3,68+3,69+3,71+3,71+3,71+3,69+3,77+3,78+3,78+3,78+3,77+3,78+3,81,81,81,78+3,17+3,https://cdn.sofifa.net/players/172/871/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/flags/pt.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
936,202371,https://sofifa.com/player/202371/thomas-meunier/220002,T. Meunier,Thomas Meunier,"RB, RM",77,77,9500000.0,48000.0,29,1991-09-12,191,90,22.0,Borussia Dortmund,German 1. Bundesliga,1.0,RB,24.0,,2020-07-01,2024.0,7,Belgium,1325.0,RM,15.0,Right,4,3,2,High/Medium,Normal (185+),Yes,16200000.0,,Outside Foot Shot,73.0,74.0,72.0,72.0,73.0,80.0,77,70,72,71,77,75,75,56,72,73,67,77,63,72,47,80,72,83,83,77,73,75,75,71,65,74,69,75,80,8,13,15,6,9,,74+2,74+2,74+2,73,73,73,73,73,72+2,72+2,72+2,74+2,73+2,73+2,73+2,74+2,75+2,74+2,74+2,74+2,75+2,75+2,75+2,75+2,75+2,75+2,16+2,https://cdn.sofifa.net/players/202/371/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
970,212501,https://sofifa.com/player/212501/leander-dendoncker/220002,L. Dendoncker,Leander Dendoncker,"CM, CB",77,80,13500000.0,71000.0,26,1995-04-15,189,88,110.0,Wolverhampton Wanderers,English Premier League,1.0,SUB,32.0,,2019-07-01,2023.0,7,Belgium,1325.0,SUB,22.0,Right,4,2,2,High/High,Normal (185+),Yes,26700000.0,,"Solid Player, Long Shot Taker (AI)",61.0,72.0,77.0,71.0,78.0,82.0,75,66,79,81,71,73,73,71,78,76,53,68,55,73,54,85,73,83,85,76,75,77,76,75,55,77,78,78,75,14,8,14,14,6,,74+2,74+2,74+2,72,74,74,74,72,74+2,74+2,74+2,73+2,77+2,77+2,77+2,73+2,76+2,78+2,78+2,78+2,76+2,75+2,78+2,78+2,78+2,75+2,18+2,https://cdn.sofifa.net/players/212/501/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
607,222501,https://sofifa.com/player/222501/timothy-castagne/220002,T. Castagne,Timothy Castagne,"RB, RM",79,82,21500000.0,84000.0,25,1995-12-05,180,80,95.0,Leicester City,English Premier League,1.0,SUB,27.0,,2020-09-03,2025.0,7,Belgium,1325.0,SUB,21.0,Right,3,3,1,High/High,Lean (170-185),No,42500000.0,,Early Crosser,78.0,57.0,71.0,76.0,75.0,70.0,79,59,69,75,40,77,58,33,70,78,77,78,71,78,66,62,72,84,64,52,68,78,77,69,27,68,77,75,72,14,9,15,10,15,,69+2,69+2,69+2,74,73,73,73,74,73+2,73+2,73+2,76+2,74+2,74+2,74+2,76+2,77+2,75+2,75+2,75+2,77+2,77+2,73+2,73+2,73+2,77+2,19+2,https://cdn.sofifa.net/players/222/501/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
